carat,cut,color,clarity,price,x,y,z,volume
-1.0788096613719298,3,4,4,6.39024066706535,4.46,4.49,2.78,2.9208401068205716
-1.0788096613719298,3,3,5,6.39024066706535,4.45,4.51,2.76,2.9158196407536847
-1.0788096613719298,4,3,5,6.39024066706535,4.53,4.56,2.74,2.9373901947531067
-1.0788096613719298,3,5,7,6.39024066706535,4.45,4.49,2.75,2.9077454209426823
-1.3470736479666092,4,2,7,6.391917113392602,4.11,4.15,2.48,2.6461776342595313
-1.3470736479666092,4,2,7,6.391917113392602,4.05,4.08,2.57,2.6501074797735367
-1.3470736479666092,4,2,7,6.391917113392602,4.12,4.2,2.49,2.6646081104592643
-1.3470736479666092,4,1,7,6.391917113392602,4.08,4.11,2.58,2.6686971271896303
-0.31471074483970024,2,2,6,8.54752839121231,5.8,5.81,3.56,3.6885867446120226
0.009950330853168092,2,2,3,8.54752839121231,6.41,6.44,4.01,4.010566763699209
0.009950330853168092,2,2,3,8.54752839121231,6.43,6.47,3.98,4.010820177390574
0.0769610411361284,2,4,2,8.54752839121231,6.71,6.69,4.0,4.091894897575509
0.03922071315328133,3,0,3,8.54752839121231,6.61,6.56,3.94,4.042142691461326
0.03922071315328133,3,4,2,8.54752839121231,6.53,6.48,4.01,4.035306406302891
0.0,3,3,2,8.54752839121231,6.22,6.18,3.84,3.895948256152213
0.1823215567939546,3,3,2,8.54752839121231,6.8,6.7,4.2,4.155502375200195
0.0769610411361284,4,4,5,8.54772239645106,6.5,6.55,4.06,4.053837911494283
0.01980262729617973,4,2,2,8.54772239645106,6.49,6.55,3.96,4.027359316961439
-0.06187540371808753,2,0,3,8.54772239645106,6.24,6.27,3.89,3.9265534059884106
0.22314355131420976,3,6,4,8.547916364059079,6.9,6.92,4.21,4.204787540258972
0.04879016416943205,2,0,3,8.547916364059079,6.48,6.54,4.04,4.04429007913824
0.3148107398400336,3,6,3,8.547916364059079,7.19,7.07,4.33,4.295506904987725
0.4824261492442928,3,6,3,8.548110294050959,7.48,7.44,4.61,4.448719209171834
0.009950330853168092,2,4,2,8.54830418644129,6.48,6.44,3.99,4.016427992714108
0.08617769624105241,2,5,5,8.54830418644129,6.64,6.58,4.1,4.08952139386772
0.20701416938432612,2,6,3,8.54830418644129,6.79,6.86,4.26,4.191815254921568
0.25464221837358075,2,0,0,8.54830418644129,7.05,6.99,4.3,4.257510907101303
-0.06187540371808753,2,2,3,8.54849804124465,6.39,6.34,3.86,3.9536679316472076
0.058268908123975824,2,0,3,8.54849804124465,6.5,6.54,4.06,4.0523100273162305
0.058268908123975824,2,3,2,8.54849804124465,6.52,6.55,4.05,4.05444401803606
0.19885085874516517,4,6,5,8.548691858475609,6.95,6.91,4.21,4.21056165638246
-0.10536051565782628,4,2,5,8.548691858475609,6.12,6.19,3.86,3.886552078029369
-0.10536051565782628,2,2,5,8.548691858475609,6.18,6.21,3.86,3.8995340622236165
0.0,0,3,5,8.548885638148727,6.26,6.2,4.02,3.951399091125873
0.36464311358790924,3,1,0,8.548885638148727,7.23,7.15,4.39,4.32606833129556
0.04879016416943205,3,4,2,8.548885638148727,6.65,6.61,3.93,4.053227645744418
0.2468600779315258,3,4,3,8.548885638148727,6.89,6.84,4.3,4.212861550691433
0.20701416938432612,2,2,3,8.54927308487965,6.89,6.93,4.28,4.221271619152975
0.058268908123975824,4,3,2,8.54927308487965,6.44,6.47,4.09,4.0396373300156725
0.1570037488096647,4,1,3,8.54927308487965,6.65,6.7,4.17,4.126028128207284
0.16551443847757333,2,5,3,8.54927308487965,6.77,6.84,4.21,4.174139177584823
0.03922071315328133,2,1,3,8.54927308487965,6.51,6.54,4.02,4.043946235652405
0.08617769624105241,2,0,3,8.549466751966532,6.56,6.59,4.08,4.0740286512183745
0.08617769624105241,3,0,3,8.549466751966532,6.6,6.64,4.05,4.080286204971061
0.0769610411361284,2,2,3,8.549466751966532,6.59,6.62,4.05,4.0757533109136705
0.12221763272424911,2,3,3,8.549466751966532,6.72,6.67,4.21,4.14155837348877
0.14842000511827322,3,2,3,8.549466751966532,6.76,6.71,4.18,4.146320798907018
0.14842000511827322,3,2,3,8.549466751966532,6.72,6.64,4.17,4.127503865166001
0.009950330853168092,4,5,4,8.549660381553739,6.45,6.51,4.0,4.02510165947994
0.08617769624105241,4,1,3,8.549660381553739,6.54,6.61,4.09,4.076453500719303
0.12221763272424911,2,5,5,8.549660381553739,6.69,6.67,4.15,4.1227297796421665
0.19885085874516517,3,5,3,8.549660381553739,6.84,6.79,4.29,4.19591311747688
0.09531017980432493,3,0,2,8.549853973655786,6.66,6.69,4.03,4.091887445982917
0.009950330853168092,3,4,5,8.549853973655786,6.58,6.59,3.89,4.029384962813887
0.009950330853168092,2,4,5,8.549853973655786,6.35,6.4,4.0,3.9924348757220076
0.009950330853168092,1,4,5,8.549853973655786,6.3,6.34,3.99,3.972607344080284
0.009950330853168092,3,4,5,8.549853973655786,6.45,6.47,3.98,4.0139257699487265
0.009950330853168092,3,4,5,8.549853973655786,6.39,6.41,3.94,3.9851619739637547
0.009950330853168092,3,4,5,8.549853973655786,6.41,6.45,3.94,3.9945078363819926
0.009950330853168092,4,0,3,8.549853973655786,6.3,6.38,4.06,3.9962884156997167
0.009950330853168092,2,3,2,8.549853973655786,6.44,6.46,4.01,4.018336810561141
0.22314355131420976,3,6,2,8.549853973655786,6.9,6.88,4.27,4.213141602120889
0.22314355131420976,3,5,3,8.549853973655786,7.0,6.96,4.22,4.227312462781453
0.04879016416943205,3,4,5,8.549853973655786,6.49,6.45,4.03,4.029496748814162
-0.10536051565782628,4,2,4,8.550047528287184,6.25,6.28,3.85,3.9194123038600006
0.06765864847381486,2,5,5,8.550047528287184,6.64,6.62,4.02,4.075876947400079
0.08617769624105241,1,2,3,8.550047528287184,6.59,6.64,4.02,4.071334925965578
-0.09431067947124129,3,3,7,8.550047528287184,6.24,6.16,3.83,3.89330947445121
-0.09431067947124129,3,0,5,8.550047528287184,6.2,6.15,3.83,3.8852538883939176
0.30010459245033816,3,3,3,8.550047528287184,7.16,7.11,4.32,4.294655338375613
-0.09431067947124129,3,1,4,8.550047528287184,6.23,6.17,3.84,3.895935248648184
0.16551443847757333,1,0,3,8.550241045462437,6.77,6.81,4.12,4.14813408177893
0.0,4,0,5,8.550434525196039,6.35,6.3,4.01,3.9791833989524554
0.01980262729617973,3,3,2,8.550434525196039,6.47,6.37,3.96,3.9964073146951606
0.26236426446749106,2,3,3,8.550434525196039,7.01,6.95,4.32,4.250722474211109
0.0,3,4,4,8.550434525196039,6.4,6.31,3.93,3.968460804131808
0.22314355131420976,3,6,5,8.550627967502475,6.87,6.9,4.27,4.211687056409895
0.45107561936021673,2,4,0,8.550627967502475,7.42,7.36,4.64,4.436341067490128
-0.07257069283483537,2,4,4,8.550821372396221,6.23,6.27,3.86,3.917207582252821
0.0769610411361284,0,4,7,8.550821372396221,6.9,6.8,3.83,4.09269653830972
0.0769610411361284,3,4,2,8.550821372396221,6.56,6.53,4.1,4.06977223128649
0.01980262729617973,3,4,5,8.550821372396221,6.5,6.4,3.99,4.01327910950088
0.14842000511827322,2,3,3,8.550821372396221,6.8,6.78,4.18,4.16259867200292
0.009950330853168092,4,4,2,8.551014739891748,6.34,6.36,4.0,3.9845892182529465
0.0769610411361284,2,5,5,8.551014739891748,6.54,6.61,4.07,4.0715515301190965
0.23111172096338664,3,6,5,8.551208070003515,7.0,6.86,4.3,4.231620324824514
0.1823215567939546,4,0,3,8.551401362745974,6.65,6.54,4.17,4.101857767279471
0.0,4,1,2,8.551401362745974,6.33,6.24,3.99,3.9614593607710837
0.1823215567939546,3,4,3,8.551401362745974,6.81,6.78,4.24,4.1783202026894815
0.1823215567939546,2,5,2,8.551401362745974,6.83,6.79,4.23,4.18036531954338
0.009950330853168092,4,2,2,8.551401362745974,6.32,6.38,3.98,3.9795568361437015
0.009950330853168092,4,2,2,8.551401362745974,6.44,6.54,3.96,4.018097442183649
0.1823215567939546,2,5,2,8.551401362745974,6.75,6.73,4.19,4.150206093807012
0.131028262406404,2,6,2,8.551401362745974,6.7,6.74,4.13,4.129832569625968
0.0,1,1,2,8.551401362745974,6.29,6.24,3.99,3.955120195327348
0.0,1,0,5,8.551401362745974,6.38,6.35,3.95,3.97672620050622
0.0,3,0,5,8.551401362745974,6.37,6.32,3.99,3.9804976199765005
0.1823215567939546,3,4,7,8.551401362745974,6.86,6.78,4.09,4.149617225076699
0.0,3,1,2,8.551401362745974,6.47,6.42,3.94,3.9991626608564115
0.09531017980432493,2,1,3,8.551401362745974,6.64,6.61,4.08,4.089180317099898
0.09531017980432493,3,1,3,8.551401362745974,6.64,6.59,4.08,4.086150011750719
0.20701416938432612,2,5,3,8.55159461813357,6.84,6.88,4.26,4.202063255192881
0.26236426446749106,1,6,5,8.55159461813357,6.87,6.9,4.38,4.2371219535577165
0.0,4,1,2,8.55159461813357,6.34,6.4,4.02,3.9958463727775806
0.2700271372130602,3,1,3,8.551787836180736,7.02,6.93,4.27,4.237624569811955
-0.09431067947124129,2,2,2,8.551787836180736,6.21,6.24,3.86,3.9091959731353536
0.26236426446749106,3,6,2,8.551787836180736,7.02,6.97,4.3,4.250381176841559
0.0769610411361284,2,0,3,8.551981016901902,6.7,6.76,3.98,4.09579994708003
0.06765864847381486,3,3,5,8.551981016901902,6.67,6.63,3.98,4.07189419475354
0.11332868530700327,2,4,3,8.552174160311482,6.65,6.68,4.16,4.120637627821379
0.10436001532424286,0,4,2,8.552174160311482,6.42,6.39,4.21,4.053002745117493
0.12221763272424911,4,4,3,8.552367266423891,6.67,6.71,4.15,4.12571485648562
0.12221763272424911,3,1,2,8.552367266423891,6.77,6.71,4.1,4.128474722949926
0.03922071315328133,3,4,2,8.552367266423891,6.55,6.53,3.97,4.03602579896649
0.02955880224154443,2,5,4,8.552753366814787,6.54,6.57,4.01,4.050629950615995
0.20701416938432612,2,6,2,8.552753366814787,6.92,6.97,4.26,4.2266878660151805
0.16551443847757333,3,1,3,8.552753366814787,6.74,6.7,4.2,4.146639687942349
0.11332868530700327,3,3,2,8.552753366814787,6.81,6.76,4.04,4.127047413521242
0.5247285289349821,4,6,0,8.552946361122055,7.7,7.79,4.66,4.53446434821174
0.16551443847757333,2,6,4,8.552946361122055,6.79,6.82,4.18,4.16700937129453
0.16551443847757333,2,6,4,8.552946361122055,6.79,6.82,4.2,4.171782650047189
0.009950330853168092,2,5,4,8.552946361122055,6.46,6.48,3.95,4.009453118403615
0.16551443847757333,2,4,3,8.552946361122055,6.81,6.86,4.18,4.1757985197677705
-0.08338160893905101,4,3,7,8.553139318189707,6.19,6.27,3.88,3.9159343063084067
0.01980262729617973,3,1,2,8.553139318189707,6.44,6.47,4.05,4.02980924107941
0.1823215567939546,4,3,3,8.553139318189707,6.79,6.87,4.24,4.188566028380619
0.01980262729617973,3,1,2,8.553139318189707,6.46,6.51,3.99,4.024147716248651
0.01980262729617973,1,1,2,8.553139318189707,6.31,6.37,4.01,3.9839140987875616
0.058268908123975824,3,3,2,8.553139318189707,6.55,6.46,4.08,4.052579067189631
0.20701416938432612,3,4,2,8.553139318189707,6.85,6.78,4.23,4.181815458616515
0.009950330853168092,2,2,2,8.55333223803211,6.38,6.42,3.97,3.9927400210895576
0.1906203596086497,3,5,3,8.55333223803211,6.84,6.79,4.27,4.191240211777488
0.1906203596086497,3,3,3,8.55333223803211,7.04,6.98,4.14,4.216740586113345
0.1906203596086497,2,5,3,8.55333223803211,6.94,6.92,4.2,4.208189780769504
0.009950330853168092,0,1,2,8.553525120663627,6.59,6.62,3.75,3.9987922697775424
0.009950330853168092,4,4,5,8.55371796609861,6.45,6.48,4.01,4.022979593822233
0.13976194237515863,4,0,3,8.55371796609861,6.62,6.69,4.11,4.105519983929088
0.08617769624105241,3,0,3,8.55371796609861,6.68,6.61,4.01,4.077880594062518
0.04879016416943205,0,2,2,8.55371796609861,6.39,6.33,4.11,4.014845244385562
0.2700271372130602,4,5,3,8.553910774351401,7.09,7.17,4.25,4.276897689423781
0.058268908123975824,2,4,2,8.554103545436334,6.58,6.55,4.05,4.063604387434724
0.009950330853168092,2,4,2,8.55429627936774,6.38,6.43,3.98,3.996812166234463
0.0769610411361284,4,1,2,8.55429627936774,6.53,6.49,4.11,4.061480213844372
0.03922071315328133,2,4,5,8.55429627936774,6.56,6.53,3.99,4.042576488478
0.0769610411361284,2,1,2,8.55429627936774,6.56,6.53,4.1,4.06977223128649
0.009950330853168092,3,4,5,8.554488976159934,6.47,6.39,3.92,3.989389742036514
0.1906203596086497,4,4,3,8.554488976159934,6.77,6.82,4.22,4.173583398159365
0.1906203596086497,4,5,2,8.554488976159934,6.81,6.84,4.18,4.172878809664435
0.16551443847757333,3,3,3,8.554488976159934,6.82,6.77,4.17,4.161664305922155
0.16551443847757333,3,3,3,8.554488976159934,6.81,6.78,4.25,4.180675916381941
0.20701416938432612,4,5,3,8.55468163582723,6.78,6.86,4.27,4.192686082262521
0.13976194237515863,3,4,5,8.55468163582723,6.86,6.8,4.11,4.157440793759888
0.009950330853168092,4,3,2,8.554874258383926,6.31,6.35,4.03,3.985744576748204
0.10436001532424286,4,4,2,8.554874258383926,6.62,6.77,4.07,4.107627167659494
0.10436001532424286,4,4,2,8.554874258383926,6.53,6.61,4.15,4.089486642726432
0.04879016416943205,2,3,2,8.554874258383926,6.5,6.54,4.03,4.0448934296611805
0.19885085874516517,2,6,2,8.554874258383926,6.91,6.83,4.28,4.209635032287873
0.19885085874516517,4,4,3,8.554874258383926,6.81,6.75,4.28,4.183275345971455
0.19885085874516517,3,4,3,8.554874258383926,6.82,6.75,4.18,4.161100934608364
0.13976194237515863,4,1,3,8.555066843844319,6.63,6.53,4.15,4.092507793060608
0.13976194237515863,3,1,3,8.555066843844319,6.7,6.66,4.12,4.115467885642544
0.12221763272424911,3,4,2,8.555259392222693,6.68,6.67,4.16,4.123640633081149
0.058268908123975824,2,4,2,8.555259392222693,6.62,6.58,4.05,4.074234707736481
-0.10536051565782628,4,0,4,8.555451903533328,6.22,6.31,3.69,3.876919752688536
0.01980262729617973,2,2,2,8.555451903533328,6.55,6.51,3.94,4.025372940509371
0.09531017980432493,4,5,4,8.55564437779049,6.63,6.68,4.04,4.088355195051275
0.0,3,2,2,8.555836815008442,6.37,6.43,3.99,3.9977529500672624
0.0,3,2,2,8.555836815008442,6.4,6.44,3.93,3.988853667694949
0.0,3,2,2,8.555836815008442,6.43,6.47,3.89,3.9879475157245823
0.0,2,2,2,8.555836815008442,6.37,6.43,3.97,3.9927278138645894
0.0,2,2,2,8.555836815008442,6.41,6.46,3.96,4.001120325325369
0.0,3,2,2,8.555836815008442,6.36,6.4,3.87,3.960968586091238
0.0,3,2,2,8.555836815008442,6.31,6.41,3.9,3.9623592119531916
0.0,2,2,2,8.555836815008442,6.36,6.41,3.95,3.9829909385295306
0.22314355131420976,1,5,3,8.555836815008442,6.83,6.87,4.34,4.217750839261161
0.0,3,2,2,8.555836815008442,6.36,6.4,4.0,3.9940084401694382
0.0,3,2,2,8.555836815008442,6.3,6.32,3.95,3.9593721318011736
0.0,4,2,2,8.555836815008442,6.3,6.37,3.9,3.95451336744905
0.04879016416943205,4,3,2,8.555836815008442,6.51,6.54,4.02,4.043946235652405
0.009950330853168092,1,4,2,8.555836815008442,6.49,6.55,3.88,4.006950445330231
0.01980262729617973,1,0,2,8.556029215201436,6.66,6.62,3.8,4.022603632565445
0.17395330712343798,0,5,2,8.556029215201436,6.64,6.55,4.28,4.127917734061099
0.01980262729617973,3,0,3,8.556029215201436,6.58,6.55,3.92,4.0309791601186475
0.01980262729617973,4,0,2,8.556029215201436,6.41,6.35,4.03,4.001468171127661
0.009950330853168092,1,3,5,8.556221578383715,6.36,6.38,4.02,3.995866088671549
0.009950330853168092,3,4,4,8.556221578383715,6.37,6.39,4.0,3.9940158104252963
0.03922071315328133,2,5,4,8.556221578383715,6.44,6.48,4.03,4.026403137770928
0.09531017980432493,2,5,2,8.556221578383715,6.66,6.68,4.11,4.110048211940886
0.04879016416943205,2,4,2,8.556413904569519,6.52,6.58,4.0,4.0465911937275685
0.009950330853168092,2,4,2,8.556413904569519,6.47,6.5,3.92,4.006457650548662
-0.10536051565782628,1,1,4,8.556606193773073,6.07,6.12,3.82,3.8565588355460156
-0.08338160893905101,4,0,4,8.556798446008598,6.21,6.29,3.79,3.898875697083962
0.009950330853168092,3,2,2,8.556798446008598,6.37,6.32,3.97,3.9754724837738276
0.009950330853168092,3,2,2,8.556798446008598,6.44,6.39,3.96,3.994894545103985
0.7227059828014898,3,6,0,8.556990661290303,8.1,8.07,4.95,4.68079283187274
0.009950330853168092,3,4,2,8.557182839632397,6.38,6.33,3.93,3.9684954707258435
0.009950330853168092,4,4,5,8.557182839632397,6.46,6.39,3.96,3.9979953227822334
0.04879016416943205,2,3,2,8.557182839632397,6.67,6.64,3.97,4.070885629446864
0.009950330853168092,2,3,2,8.557182839632397,6.53,6.49,3.96,4.0243012106026175
0.009950330853168092,3,3,2,8.557182839632397,6.54,6.5,3.91,4.014664427699864
0.04879016416943205,2,0,3,8.557182839632397,6.53,6.5,4.03,4.043363207480414
0.058268908123975824,3,4,5,8.557374981049069,6.55,6.58,3.99,4.048678737218049
0.009950330853168092,3,0,3,8.55756708555451,6.57,6.54,3.89,4.020247866927872
0.14842000511827322,2,3,3,8.55756708555451,6.75,6.78,4.16,4.150422392441805
0.009950330853168092,2,1,2,8.55756708555451,6.44,6.49,3.98,4.015460601460497
0.02955880224154443,2,5,4,8.55756708555451,6.52,6.59,3.99,4.0456066666866395
0.009950330853168092,2,0,3,8.55756708555451,6.39,6.35,3.98,3.9858586119222803
0.23111172096338664,3,5,3,8.557759153162898,7.03,6.99,4.21,4.233517621094473
0.06765864847381486,2,5,4,8.557759153162898,6.5,6.56,4.05,4.052897372307927
0.14842000511827322,2,5,5,8.557759153162898,6.75,6.78,4.16,4.150422392441805
-0.2613647641344075,2,0,7,8.557759153162898,5.83,5.85,3.64,3.722830054586706
0.23111172096338664,3,6,2,8.557759153162898,6.99,6.91,4.29,4.235124638297114
0.0,3,4,5,8.557951183888406,6.47,6.45,3.83,3.975508753844935
0.4054651081081644,1,4,3,8.557951183888406,7.18,7.14,4.58,4.36009886886961
0.4054651081081644,1,4,3,8.557951183888406,7.18,7.14,4.58,4.36009886886961
0.2151113796169455,0,4,3,8.557951183888406,6.76,6.73,4.38,4.196034469431754
0.2151113796169455,3,5,2,8.557951183888406,6.8,6.74,4.26,4.175639408719446
0.0,1,4,5,8.557951183888406,6.6,6.57,3.75,3.992727032843109
0.20701416938432612,3,6,4,8.558143177745192,6.9,6.95,4.16,4.197165856784976
0.25464221837358075,4,6,2,8.558143177745192,6.97,7.02,4.28,4.245719163735748
0.009950330853168092,3,0,2,8.558335134747413,6.4,6.43,3.96,3.9949042652134334
-0.08338160893905101,4,1,4,8.558335134747413,6.22,6.27,3.83,3.9077987759203623
0.1906203596086497,4,6,5,8.558527054909215,6.85,6.9,4.23,4.199359768267425
0.23111172096338664,1,6,5,8.558527054909215,6.81,6.86,4.32,4.208742675487124
0.1823215567939546,4,4,3,8.558527054909215,6.94,6.98,4.09,4.190283372679595
0.1823215567939546,4,5,2,8.558527054909215,6.73,6.78,4.25,4.168858939877157
0.1823215567939546,1,5,2,8.558527054909215,6.66,6.72,4.17,4.130511386229957
0.1823215567939546,1,5,2,8.558527054909215,6.62,6.69,4.25,4.13901593835727
0.0,0,1,2,8.558718938244736,6.54,6.59,3.77,3.991953226775333
-0.09431067947124129,2,2,5,8.559102594493448,6.18,6.2,3.89,3.9056644324828906
0.28517894223366247,3,4,3,8.559102594493448,7.07,7.01,4.36,4.277057949647813
0.3074846997479607,4,6,3,8.559294367434873,7.0,7.12,4.42,4.296345281900694
0.009950330853168092,2,2,2,8.559294367434873,6.59,6.53,3.93,4.031987429015816
0.009950330853168092,4,1,2,8.559486103606488,6.38,6.42,3.97,3.9927400210895576
0.13976194237515863,2,5,3,8.559486103606488,6.78,6.71,4.13,4.137241171240726
0.20701416938432612,4,6,5,8.559677803022392,6.75,6.83,4.27,4.1838687170395605
0.01980262729617973,4,4,5,8.559677803022392,6.42,6.45,4.02,4.016167862472371
0.01980262729617973,3,4,5,8.559677803022392,6.38,6.43,4.0,4.001824708058008
0.01980262729617973,3,4,5,8.559677803022392,6.47,6.5,3.97,4.01913209144539
0.20701416938432612,2,6,5,8.559677803022392,6.9,6.95,4.26,4.220919942793084
0.1906203596086497,3,4,3,8.559869465696673,6.84,6.79,4.22,4.179461512584875
0.1906203596086497,3,4,3,8.559869465696673,6.84,6.79,4.22,4.179461512584875
-0.10536051565782628,4,2,5,8.559869465696673,6.16,6.23,3.83,3.891705624869235
0.09531017980432493,4,2,5,8.559869465696673,6.58,6.52,4.16,4.085811906880849
0.1906203596086497,3,4,3,8.559869465696673,6.88,6.82,4.17,4.177781870943224
0.1906203596086497,2,5,2,8.559869465696673,6.81,6.78,4.24,4.1783202026894815
0.1906203596086497,3,5,2,8.559869465696673,6.74,6.67,4.21,4.144530143877929
0.08617769624105241,3,4,2,8.560061091643414,6.63,6.59,4.07,4.082188863498581
0.08617769624105241,3,4,2,8.560061091643414,6.53,6.48,4.06,4.047698138598054
0.0,1,4,4,8.560061091643414,6.4,6.31,3.93,3.968460804131808
0.01980262729617973,1,0,2,8.560061091643414,6.48,6.54,3.97,4.02681148186428
0.08617769624105241,2,4,2,8.560061091643414,6.61,6.58,4.11,4.087429139040855
0.08617769624105241,2,4,2,8.560061091643414,6.71,6.62,4.07,4.098725031718901
0.08617769624105241,2,4,2,8.560061091643414,6.69,6.6,4.1,4.100058208214669
0.08617769624105241,2,4,2,8.560061091643414,6.58,6.53,4.1,4.072816373667718
0.12221763272424911,3,1,3,8.560252680876685,6.7,6.75,4.06,4.114220716226891
0.12221763272424911,4,5,4,8.560252680876685,6.71,6.74,4.15,4.136154921482303
0.06765864847381486,2,4,2,8.560252680876685,6.5,6.55,4.05,4.05137181899909
0.03922071315328133,2,2,2,8.560252680876685,6.46,6.5,3.98,4.0201010253243386
0.1823215567939546,4,4,3,8.560444233410552,6.67,6.71,4.25,4.149525505179339
0.2151113796169455,2,5,3,8.560444233410552,6.87,6.92,4.27,4.214581414436259
0.0,3,2,2,8.560444233410552,6.44,6.36,3.99,3.9977358597019554
0.0,2,2,2,8.560444233410552,6.44,6.38,4.02,4.008366251435781
0.10436001532424286,1,5,7,8.560444233410552,6.73,6.62,4.02,4.089340127568374
0.01980262729617973,4,2,2,8.560635749259074,6.39,6.43,3.99,4.000887748872634
-0.10536051565782628,2,4,4,8.560635749259074,6.16,6.18,3.84,3.8862551269465535
0.2468600779315258,4,2,3,8.560827228436299,6.91,7.0,4.35,4.250443343267375
0.058268908123975824,2,1,3,8.560827228436299,6.51,6.54,4.06,4.053847306635117
0.03922071315328133,3,3,2,8.560827228436299,6.47,6.41,4.04,4.022667782750337
0.13976194237515863,2,3,2,8.561018670956267,6.72,6.76,4.16,4.143013830194993
0.009950330853168092,4,1,2,8.561018670956267,6.49,6.55,3.88,4.006950445330231
0.009950330853168092,4,1,2,8.561018670956267,6.36,6.39,3.97,3.9849164517724636
0.009950330853168092,4,1,2,8.561018670956267,6.46,6.49,3.88,3.9931147134775817
0.23901690047049992,4,6,2,8.561018670956267,6.96,7.04,4.26,4.242444516129448
-0.09431067947124129,1,2,7,8.561210076833012,6.12,6.19,3.85,3.883958042852323
0.1823215567939546,4,6,4,8.561401446080557,6.64,6.69,4.19,4.127814282894416
0.1906203596086497,2,3,3,8.561401446080557,6.8,6.85,4.24,4.187122245031952
0.09531017980432493,4,0,3,8.561401446080557,6.61,6.67,4.09,4.096136195177728
0.1823215567939546,4,5,2,8.561401446080557,6.75,6.84,4.16,4.15923302212396
0.009950330853168092,1,1,2,8.561401446080557,6.38,6.32,4.04,3.994519708820414
0.009950330853168092,4,1,2,8.561401446080557,6.34,6.3,4.01,3.9776073544969894
0.009950330853168092,1,1,2,8.561401446080557,6.36,6.32,4.04,3.991379988815746
0.009950330853168092,3,1,2,8.561401446080557,6.6,6.56,3.88,4.02528311695545
0.19885085874516517,3,5,3,8.561401446080557,6.8,6.76,4.24,4.17389648281269
0.09531017980432493,2,3,2,8.561401446080557,6.64,6.58,4.12,4.094387583518894
0.19885085874516517,3,3,3,8.561401446080557,6.79,6.75,4.17,4.154297193597643
0.19885085874516517,2,5,3,8.561401446080557,6.91,6.85,4.22,4.198441129433523
0.01980262729617973,3,3,2,8.561401446080557,6.59,6.55,3.87,4.019660616535157
0.009950330853168092,3,1,2,8.561401446080557,6.5,6.46,3.92,4.004910859830363
-0.10536051565782628,2,0,2,8.561401446080557,6.25,6.21,3.81,3.8977592601641975
0.009950330853168092,3,1,2,8.561401446080557,6.39,6.38,4.01,3.99808131839651
0.009950330853168092,4,2,5,8.561401446080557,6.39,6.29,4.0,3.9813774115535736
0.009950330853168092,0,2,5,8.561401446080557,6.28,6.18,4.02,3.951357865912527
0.009950330853168092,4,1,2,8.561401446080557,6.4,6.31,4.01,3.9886126195691163
0.0,4,3,5,8.561592778712923,6.33,6.37,3.99,3.982078647973819
0.0,4,0,3,8.561592778712923,6.41,6.44,3.89,3.980184680011086
0.04879016416943205,3,4,2,8.561784074744113,6.52,6.47,3.98,4.024720015079607
0.131028262406404,3,2,2,8.561784074744113,6.67,6.65,4.16,4.119139500200357
-0.09431067947124129,3,1,4,8.561784074744113,6.21,6.13,3.88,3.89657851086058
0.009950330853168092,4,1,2,8.56197533418813,6.36,6.4,3.99,3.9915053099513194
0.03922071315328133,2,5,4,8.56197533418813,6.49,6.51,4.02,4.036271600899296
0.009950330853168092,1,4,5,8.56197533418813,6.43,6.5,3.93,4.002803852364179
0.2151113796169455,4,4,3,8.562357743370612,6.93,7.0,4.25,4.230076656525341
0.03922071315328133,4,1,2,8.562357743370612,6.49,6.56,3.97,4.031406939702985
0.009950330853168092,4,3,2,8.562357743370612,6.35,6.4,4.0,3.9924348757220076
0.2151113796169455,4,6,2,8.562357743370612,6.99,7.04,4.21,4.234939085441851
0.009950330853168092,2,5,4,8.562357743370612,6.51,6.53,3.93,4.019773536721877
0.10436001532424286,2,3,3,8.562357743370612,6.72,6.76,4.09,4.1260437259765315
-1.3470736479666092,4,1,7,6.391917113392602,4.0,4.03,2.53,2.6096677511498014
-1.3470736479666092,4,1,7,6.391917113392602,4.08,4.12,2.52,2.6475967646327274
-1.3470736479666092,4,1,7,6.391917113392602,4.07,4.11,2.56,2.6584609977860083
-1.3470736479666092,4,0,7,6.391917113392602,4.21,4.28,2.51,2.7130861217635784
-1.3470736479666092,4,0,7,6.391917113392602,4.15,4.19,2.52,2.681455681031876
-1.3470736479666092,4,2,6,6.391917113392602,4.24,4.25,2.49,2.7051526739886986
-1.3470736479666092,4,2,6,6.391917113392602,4.08,4.15,2.55,2.6666863931609024
-1.3470736479666092,4,1,6,6.391917113392602,4.12,4.15,2.54,2.6725132899663775
-1.3470736479666092,4,1,6,6.391917113392602,4.17,4.18,2.5,2.67590572555342
-1.3470736479666092,2,1,7,6.391917113392602,4.13,4.18,2.56,2.6899836233329677
-1.3470736479666092,2,1,7,6.391917113392602,4.13,4.17,2.52,2.6718400556388735
-0.916290731874155,2,2,3,6.391917113392602,4.71,4.76,2.96,3.096512555939514
-0.916290731874155,2,2,3,6.391917113392602,4.7,4.72,2.92,3.0723426359255575
-0.916290731874155,2,2,3,6.391917113392602,4.7,4.73,2.96,3.088064690887714
-0.916290731874155,2,2,3,6.391917113392602,4.76,4.78,2.96,3.1112651944145524
-1.0216512475319814,2,1,2,6.391917113392602,4.58,4.62,2.8,2.9831008317327896
-1.3470736479666092,1,1,6,6.391917113392602,4.13,4.15,2.46,2.64293480249171
